"Activity_Code_1","Accept_Date","Business_Name","Start_Date","License_Type","Activity_Code_2","Activity_Code_3","NAICS_Code","Owner_Type","Street_Number","Street_Direction","Street_Name","Street_Suffix","Suite.Apt_No.","City","State","Zip_Code","Phone","N_U_Q","start_to_approved","lon","lat","activity_category","dist_to_closest_stop","closest_stop"
NA,2011-03-23,"GOLDEN NAIL SPA","2011-04-01","SVL",NA,NA,NA,"SOL",4327,"E","BROADWAY","BL",NA,"TUCSON","AZ",85711,NA,"N",-9,-110.900335,32.2216219,NA,2.69494706346597,"HEWA(SE)"
NA,2011-03-23,"CHARLES M EISNER","2006-12-12","PLL",NA,NA,NA,"SOL",628,"N","9TH","AVE",NA,"TUCSON","AZ",857058341,NA,"N",1562,-110.972862,32.229747,NA,0.0167158870070536,"BRCU(SW)"
NA,2011-10-12,"AROUND THE HOUSE IN 80 WAYS -","2011-10-08","SVL",NA,NA,NA,"LLC",2004,"E","IRVINGTON RD",NA,"314","TUCSON","AZ",857141809,5209096361,"N",4,-110.9413266,32.1615851,NA,0.29908763821479,"HEWA(SE)"
NA,2011-10-12,"DESIGNS BY JOAN","2011-11-01","PLL",NA,NA,NA,"SOL",11260,"E","PRINCE","RD",NA,"TUCSON","AZ",857499038,5207605565,"N",-20,-110.751973,32.272698,NA,11.3606668422178,"HEWA(SE)"
NA,2014-03-05,"KAISER BUSINESS INTERIORS, LLC","2014-02-25","PLL",NA,NA,NA,"LLC",33,"S","5TH","AV","222","TUCSON","AZ",85701,5204888978,"N",8,-110.9668831,32.2218641,NA,0.0575228361274585,"TOCO(SE)"
NA,2011-03-23,"SENIORS HELPING SENIORS","2011-05-01","SVL",NA,NA,NA,"LLC",9532,"E","RASHAD","WAY",NA,"TUCSON","AZ",85748,NA,"N",-39,-110.789081,32.219009,NA,9.19827196011917,"HEWA(SE)"
NA,2014-10-15,"METRO PCS","2014-10-20","PLL",NA,NA,NA,"LLC",5945,"E","22ND","ST",NA,"TUCSON","AZ",85711,NA,"N",-5,-110.8658204,32.2072495,NA,4.71315244138288,"HEWA(SE)"
NA,2011-03-23,"THE COFFEE XCHANGE 3","2011-04-01","PLL",NA,NA,NA,"LLC",8501,"E","BROADWAY","BL",NA,"TUCSON","AZ",85710,NA,"N",-9,-110.8105554,32.2214018,NA,7.94279728378115,"HEWA(SE)"
NA,2011-03-23,"THE COFFE XCHANGE 1","2011-04-01","PLL",NA,NA,NA,"LLC",0,NA,"PO BOX 13166",NA,NA,"TUCSON","AZ",857323166,NA,"N",-9,-110.9678577,32.2220434,NA,0.0288928785867824,"BR6A(SE)"
NA,2011-03-23,"THE COFFEE XCHANGE 2","2011-04-01","PLL",NA,NA,NA,"LLC",0,NA,"PO BOX 13166",NA,NA,"TUCSON","AZ",857323166,NA,"N",-9,-110.9678577,32.2220434,NA,0.0288928785867824,"BR6A(SE)"
NA,2013-07-17,"ARIZONA ROADRUNNER PLUMBING","2013-08-01","PLL",NA,NA,NA,"SOL",6854,"S","5TH","AVE",NA,"TUCSON","AZ",85756,NA,"N",-15,-110.96724,32.1272949,NA,0.0650664045456648,"BR6A(SE)"
NA,2012-04-25,"KIMICHI TIME KOREAN RESTAURANT","2012-05-01","PLL",NA,NA,NA,"LLC",2900,"E","BROADWAY","BLVD","STE 186","TUCSON","AZ",85716,NA,"N",-6,-110.9291487,32.2208963,NA,1.01072574345178,"HEWA(SE)"
NA,2014-10-15,"MJE HANDYMAN SERVICE LLC","2014-09-01","PLL",NA,NA,NA,"LLC",7424,"E","SPEEDWAY","BL","D53","TUCSON","AZ",85710,5205913955,"N",44,-110.8339768,32.23447,NA,6.57281241959309,"HEWA(SE)"
NA,2011-10-19,"911 COLLISION CENTERS","2011-10-10","PLL",NA,NA,NA,"CRP",2050,"W","PRICE","ST",NA,"TUCSON","AZ",85705,NA,"N",9,-111.009954,32.280496,NA,1.44091037784777,"COCN(SE)"
NA,2011-03-23,"TRISH WANN, M.F.A.","2011-03-31","PLL",NA,NA,NA,"SOL",7600,"E","RIO VERDE","DR",NA,"TUCSON","AZ",85715,5202969212,"N",-8,-110.82985,32.2581149,NA,6.81222581666749,"HEWA(SE)"
NA,2014-10-15,"REACHOUT ENTERTAINMENT, INC.","2014-09-01","PLL",NA,NA,NA,"CRP",1150,"E","PENNSYLVANIA","ST","614","TUCSON","AZ",85714,3233794083,"N",44,-110.954078,32.171224,NA,0.0883704794069484,"2SOL(CR)"
NA,2011-10-19,"ROBINSON'S MENAGERIE","2011-10-29","PLL",NA,NA,NA,"SOL",210,"E","HYDE","ST",NA,"TUCSON","AZ",85704,NA,"N",-10,-110.968807,32.292028,NA,0.0146601741126321,"CO6A(NE)"
NA,2012-12-05,"FAMILY POOL SERVICE","2012-12-06","SVL",NA,NA,NA,"SOL",10089,"E","DESERT VALLEY","PL",NA,"TUCSON","AZ",85747,NA,"N",-1,-110.777288,32.093645,NA,9.90123069071751,"HEWA(SE)"
NA,2014-03-05,"EBBIT","2014-02-28","PLL",NA,NA,NA,"SOL",8401,"SE","S KOLB RD",NA,"317","Tucson","AZ",85756,5205848439,"N",5,-110.8410672,32.0989538,NA,6.16758794626152,"HEWA(SE)"
NA,2011-10-19,"RAZOR'S EDGE","2011-11-01","SVL",NA,NA,NA,"LLC",2462,"N","PANTANO","RD","#2","TUCSON","AZ",85715,NA,"N",-13,-110.8237256,32.251406,NA,7.17059759345395,"HEWA(SE)"
NA,2011-03-23,"ACME MINI MIX CONCRETE CO","2011-04-01","PLL",NA,NA,NA,"SOL",7777,"E","22ND","ST","BLDG 1","TUCSON","AZ",85710,NA,"N",-9,-110.8272415,32.2069397,NA,6.96856098421844,"HEWA(SE)"
NA,2011-03-23,"JOHNSON CORIE E","2011-03-21","SVL",NA,NA,NA,"SOL",3842,"N","2ND","AV",NA,"TUCSON","AZ",85705,NA,"N",2,-110.9620966,32.2769768,NA,0.135900756736844,"UN3A(CR)"
NA,2011-03-23,"MALI TECH","2011-03-21","PLL",NA,NA,NA,"SOL",8110,"E","SPEEDWAY","BL","7182","TUCSON","AZ",85710,NA,"N",2,-110.8189894,32.2349815,NA,7.44869575013591,"HEWA(SE)"
NA,2011-03-23,"GLORIA LENA ESTRADA","2011-03-21","SVL",NA,NA,NA,"SOL",2666,"N","ALVERNON","WY","B233","TUCSON","AZ",85712,NA,"N",2,-110.9093249,32.255301,NA,2.16866189584328,"HEWA(SE)"
NA,2011-03-23,"D & S CUSTOM PROMOTIONS","2011-04-01","PLL",NA,NA,NA,"PRT",9046,"S","OLD OAK","CT",NA,"TUCSON","AZ",85756,NA,"N",-9,-110.82574,32.087322,NA,7.06560554103536,"HEWA(SE)"
NA,2011-10-19,"MILLIE'S WEST PANCAKE HAUS","2011-10-15","PLL",NA,NA,NA,"LLC",6530,"E","TANQUE VERDE","RD",NA,"TUCSON","AZ",85715,NA,"N",4,-110.8531775,32.2450031,NA,5.45001259253158,"HEWA(SE)"
NA,2011-10-19,"CONTEMPLATIVE EDITING","2011-10-13","SVL",NA,NA,NA,"SOL",2618,"N","TUCSON","BL",NA,"TUCSON","AZ",85716,NA,"N",6,-110.934831,32.2545379,NA,0.678327895315802,"HEWA(SE)"
NA,2011-10-19,"SALLY MARKLEY","2011-11-01","SVL",NA,NA,NA,"SOL",4848,"E","PLACITA ABREVADERO",NA,NA,"TUCSON","AZ",85712,NA,"N",-13,-110.889052,32.263819,NA,3.35290731011353,"HEWA(SE)"
NA,2011-10-19,"CANYON AUTO MAINTENANCE LLC","2011-12-05","PLL",NA,NA,NA,"LLC",3360,"S","LAKESIDE VIEW","DR",NA,"TUCSON","AZ",85730,5204192136,"N",-47,-110.815512,32.1825789,NA,7.65633807232068,"HEWA(SE)"
NA,2011-10-19,"ROSALINDAS TREASURES","2011-10-14","PLL",NA,NA,NA,"GEN",2232,"W","GOLDEN HILLS","RD",NA,"TUCSON","AZ",857451801,5203974078,"N",5,-111.015019,32.24308,NA,1.73749588346133,"COCN(SE)"
NA,2011-10-19,"BOXESBYBUTTON","2011-10-13","PLL",NA,NA,NA,"SOL",1154,"E","BLACKLIDGE","DR",NA,"TUCSON","AZ",85719,5203317002,"N",6,-110.9539416,32.2612331,NA,0.0962524733204824,"2SOL(CR)"
NA,2011-03-30,"FREIGHTLINER, STERLING, WESTERN STAR OF","2010-03-01","SVL",NA,NA,NA,"CRP",4340,"E","TENNESSEE","ST",NA,"TUCSON","AZ",85714,5205145700,"N",394,-110.899671,32.1653177,NA,2.73545128702543,"HEWA(SE)"
NA,2011-10-19,"NATALIA MARIA LOPEZ","2011-02-01","PLL",NA,NA,NA,"SOL",838,"S","LANGLEY","AV","#201","TUCSON","AZ",85710,NA,"N",260,-110.842376,32.2091629,NA,6.08362197582725,"HEWA(SE)"
NA,2012-12-12,"ENERGY USAGE SAVERS","2012-12-30","PLL",NA,NA,NA,"SOL",5142,"S","FOX TROT","DR",NA,"TUCSON","AZ",85747,5209900160,"N",-18,-111.005778,32.158728,NA,1.19857569207044,"COCN(SE)"
NA,2011-10-19,"QUICK BREAK LLC","2011-10-01","PLL",NA,NA,NA,"LLC",3095,"E","IRVINGTON","RD",NA,"TUCSON","AZ",85714,NA,"N",18,-110.926777,32.1636529,NA,1.15008150362345,"HEWA(SE)"
NA,2011-03-30,"FRESH APPROACH INTEGRATIVE NUTRITION","2011-04-01","SVL",NA,NA,NA,"SOL",9021,"E","WAVERLY","ST",NA,"TUCSON","AZ",85715,NA,"N",-2,-110.8201935,32.2458677,NA,7.37743945280015,"HEWA(SE)"
NA,2014-10-22,"C&C VALENCIA LLC","2014-11-01","PLL",NA,NA,NA,"LLC",6740,"E","TANQUE VERDE","RD",NA,"TUCSON","AZ",85715,NA,"N",-10,-110.8485922,32.2483158,NA,5.71775675646719,"HEWA(SE)"
NA,2011-03-30,"TERRA FIRMA REFLEXOLOGY","2011-04-01","SVL",NA,NA,NA,"SOL",1320,"N","ALBALA","DR","UNIT B","TUCSON","AZ",85749,NA,"N",-2,-110.749298,32.238238,NA,11.5213112006559,"HEWA(SE)"
NA,2011-03-30,"JEWEL SALON","2011-04-01","PLL",NA,NA,NA,"LLC",8750,"E","SPEEDWAY","BL","STE 110","TUCSON","AZ",857101850,NA,"N",-2,-110.8054966,32.2348538,NA,8.23727755188795,"HEWA(SE)"
NA,2011-03-30,"JWB LANDSCAPE AND MAINTENANCE","2011-01-01","SVL",NA,NA,NA,"SOL",3001,"N","DICKSON","DR",NA,"TUCSON","AZ",857161722,NA,"N",88,-110.915669,32.2616,NA,1.79784683406181,"HEWA(SE)"
NA,2011-03-30,"ALEX'S CLEANING SERVICE","2011-03-18","SVL",NA,NA,NA,"SOL",8640,"E","MORMON","DR",NA,"TUCSON","AZ",857302018,NA,"N",12,-110.8079718,32.1863072,NA,8.09693822633334,"HEWA(SE)"
NA,2011-03-30,"THE HIVE HAIR STUDIO AND GALLERY LLC","2011-05-01","PLL",NA,NA,NA,"LLC",920,"S","8TH","AVE",NA,"TUCSON","AZ",85701,NA,"N",-32,-110.971843,32.210104,NA,0.0379988614840953,"COCH(NW)"
NA,2012-12-12,"UNIQUE METALS RECYCLING, LLC.","2012-11-20","PLL",NA,NA,NA,"SOL",3333,"N","3333 N FLOWING WELLS","RD","188","TUCSON","AZ",85705,5203108779,"N",22,-110.996345,32.267278,NA,0.646041617596455,"COCN(SE)"
NA,2011-03-30,"ZONA FITNESS","2011-05-02","PLL",NA,NA,NA,"LLC",2550,"S","PERILLO","DR",NA,"TUCSON","AZ",85710,5204954686,"N",-33,-110.8058467,32.1928258,NA,8.22061483523639,"HEWA(SE)"
NA,2012-12-12,"ARIZONA FLOOR SPECIALISTS","2013-01-01","SVL",NA,NA,NA,"SOL",10969,"E","VUELTA MERECUMBE",NA,NA,"TUCSON","AZ",85730,NA,"N",-20,-110.7589713,32.163297,NA,10.9650154913867,"HEWA(SE)"
NA,2014-10-22,"BLINK BEAUTY SALONSPA","2014-11-01","PLL",NA,NA,NA,"LLC",4429,"E","BROADWAY BLVD",NA,NA,"TUCSON","AZ",85711,5206647491,"N",-10,-110.8975497,32.2218776,NA,2.85774644167426,"HEWA(SE)"
NA,2014-03-12,"TUCSON ACADEMY FOR DENTAL ASSISTING","2014-04-01","SVL",NA,NA,NA,"LLC",5255,"E","KNIGHT","DR",NA,"TUCSON","AZ",85712,NA,"N",-20,-110.8805541,32.2491209,NA,3.85002235325503,"HEWA(SE)"
NA,2011-03-30,"BLIND LEAP LTD","2011-03-25","PLL",NA,NA,NA,"SOL",2440,"E","GLENN","ST",NA,"TUCSON","AZ",85719,NA,"N",5,-110.93618,32.257101,NA,0.599487270788383,"HEWA(SE)"
NA,2012-01-11,"ROBERT F SLANEY","2012-01-01","SVL",NA,NA,NA,"SOL",4951,"E","GRANT","RD","#117","TUCSON","AZ",85712,NA,"N",10,-110.8877935,32.2511635,NA,3.42691316172031,"HEWA(SE)"
NA,2011-03-30,"H.G. TAYLOR/TORTOLITAS ARCHIVE","2011-03-25","PLL",NA,NA,NA,"MAR",8830,"E","MCCLELLAN","ST",NA,"TUCSON","AZ",857104419,5207218320,"N",5,-110.80428,32.217314,NA,8.30998380309388,"HEWA(SE)"
NA,2011-03-30,"A CHILDREN'S HOUSE OF BOOKS","2011-03-25","SVL",NA,NA,NA,"NPC",637,"W","MABEL","ST",NA,"TUCSON","AZ",85705,5208228211,"N",5,-110.981586,32.238252,NA,0.0713572997265609,"CUFR(CR)"
NA,2011-03-30,"TUCSON POLE DANCE","2011-04-01","SVL",NA,NA,NA,"LLC",111,"N","AVENIDA NATACHEE",NA,"Blah","Tucson","AZ",85710,5202751391,"N",-2,-110.8195292,32.2165669,NA,7.41865063058138,"HEWA(SE)"
NA,2011-03-30,"SMART LOFTS, L.L.C.","2011-04-01","PLL",NA,NA,NA,"LLC",5631,"E","HAWTHORNE","ST",NA,"TUCSON","AZ",85711,5208202723,"N",-2,-110.871944,32.233713,NA,4.35388932462267,"HEWA(SE)"
NA,2012-05-02,"RORY T ADAMS","2012-05-01","SVL",NA,NA,NA,"SOL",7424,"E","SPEEDWAY","BL","d-59","TUCSON","AZ",85710,5202215342,"N",1,-110.8339768,32.23447,NA,6.57281241959309,"HEWA(SE)"
NA,2012-05-02,"MAXIT SYSTEMS LLC","2012-04-04","PLL",NA,NA,NA,"LLC",4500,"E","SPEEDWAY","BL","7","TUCSON","AZ",857125305,5202354383,"N",28,-110.896922,32.2347534,NA,2.89402686592871,"HEWA(SE)"
NA,2011-03-30,"DELIVERY P.Y.M.","2011-03-28","PLL",NA,NA,NA,"SOL",4181,"E","MARKET","ST",NA,"TUCSON","AZ",85706,NA,"N",2,-110.903181,32.144025,NA,2.53074761176795,"HEWA(SE)"
NA,2011-10-26,"MONTE CAR SALES","2011-10-20","PLL",NA,NA,NA,"OTH",3609,"S","13TH","AV",NA,"TUCSON","AZ",85713,5202710942,"N",6,-110.978314,32.180893,NA,0.0452039234027123,"GRCU(WB)"
NA,2011-03-30,"TUCSON PROFFESSIONAL LANDSCAPE MAINTENAN","2011-04-01","PLL",NA,NA,NA,"SOL",570,"W","PRINCE","RD","#5","TUCSON","AZ",85705,NA,"N",-2,-110.982152,32.27246,NA,0.0990213426742097,"MM80(NB)"
NA,2011-03-30,"EXECUTIVE INN & SUITES","2011-03-28","PLL",NA,NA,NA,"LLC",333,"W","DRACHMAN","ST",NA,"TUCSON","AZ",85705,5207917551,"N",2,-110.976857,32.238956,NA,0.0399738040872211,"GRCU(WB)"
NA,2012-12-19,"QUALITY HOME TESTING","2012-12-10","SVL",NA,NA,NA,"SOL",9465,"E","PLACITA LA RANA",NA,NA,"TUCSON","AZ",85749,NA,"N",9,-110.789745,32.257868,NA,9.155541514933,"HEWA(SE)"
NA,2011-04-06,"ARTISAN'S TABLE LLC","2011-06-01","PLL",NA,NA,NA,"LLC",2750,"W","SAINT TROPAZ","AVE",NA,"TUCSON","AZ",85713,NA,"N",-56,-111.026285,32.203629,NA,2.39690494677213,"COCN(SE)"
NA,2014-03-12,"ARIZONA PEACEMAKER GUN SHOWS,","2014-03-15","PLL",NA,NA,NA,"LLP",8556,"E","BROADWAY","BL",NA,"TUCSON","AZ",85710,5204192602,"N",-3,-110.8094797,32.2208194,NA,8.00572593825056,"HEWA(SE)"
NA,2011-10-26,"LA CABANA","2011-11-15","PLL",NA,NA,NA,"SOL",120,"S","AVENIDA DEL CONVENTO",NA,"140","TUCSON","AZ",85745,NA,"N",-20,-110.9857479,32.2197524,NA,0.0269412569984093,"COCN(SE)"
NA,2011-10-26,"X&G TRADING COMPANY","2011-11-18","PLL",NA,NA,NA,"SOL",1303,"E","UNIVERSITY","BL","20566","TUCSON","AZ",85719,5203603891,"N",-23,-110.9520402,32.2327763,NA,0.0493978906956351,"2SHI(CR)"
NA,2011-10-26,"LANE JOHNSON","2011-11-01","PLL",NA,NA,NA,"SOL",3255,"N","STEWART","AV",NA,"TUCSON","AZ",85716,5208296844,"N",-6,-110.929618,32.26682,NA,0.982796792681063,"HEWA(SE)"
NA,2012-05-09,"THE MOBILE BISTRO LLC","2012-05-03","PLL",NA,NA,NA,"LLC",5029,"E","5TH","ST",NA,"TUCSON","AZ",85711,NA,"N",6,-110.8851794,32.2291781,NA,3.58053029371185,"HEWA(SE)"
NA,2011-04-06,"VIRGINIA CAMACHO","2011-03-01","PLL",NA,NA,NA,"SOL",426,"W","PRESIDENT","ST","101","TUCSON","AZ",85714,NA,"N",36,-110.975699,32.177123,NA,0.00631594548359063,"COGN(SE)"
NA,2011-04-06,"HEAVENLY BODY","2011-04-11","PLL",NA,NA,NA,"SOL",10219,"E","DESERT EDEN","PL",NA,"TUCSON","AZ",85747,5204653547,"N",-5,-110.774619,32.091142,NA,10.0577348213723,"HEWA(SE)"
NA,2014-10-29,"TUCSON TAX TEAM LLC","2014-11-01","SVL",NA,NA,NA,"LLC",6111,"E","GRANT","RD",NA,"TUCSON","AZ",85712,NA,"N",-3,-110.8623302,32.250731,NA,4.91484316584624,"HEWA(SE)"
NA,2013-07-31,"THE HALLMARK GROUP","2012-01-01","SVL",NA,NA,NA,"LLC",2251,"E","GRANT","RD","301","TUCSON","AZ",85719,NA,"N",577,-110.937997,32.2505808,NA,0.493356190802598,"HEWA(SE)"
NA,2011-04-06,"ARETE SLEEP HEALTH","2011-05-01","SVL",NA,NA,NA,"CRP",1951,"N","WILMOT","RD","BLDG 1 UNIT 4","TUCSON","AZ",85712,NA,"N",-25,-110.8585159,32.2463867,NA,5.13797243261516,"HEWA(SE)"
NA,2013-07-31,"EMPIRE","2013-09-01","PLL",NA,NA,NA,"SOL",6211,"E","SPEEDWAY","BLVD",NA,"TUCSON","AZ",85712,NA,"N",-32,-110.85991,32.236628,NA,5.0570494269588,"HEWA(SE)"
NA,2013-07-31,"REY ROBLES WOODWORKING","2013-08-01","PLL",NA,NA,NA,"SOL",731,"W","CALLE MILU",NA,NA,"TUCSON","AZ",85706,NA,"N",-1,-110.980791,32.147566,NA,0.0249209787619732,"CUFR(CR)"
NA,2011-10-26,"VERONICA PEREZ","2011-10-21","SVL",NA,NA,NA,"SOL",5949,"S","STEWARD","BL","#6","TUCSON","AZ",85706,NA,"N",5,-110.9497009,32.1438578,NA,0.0874083304223332,"2SHI(CR)"
NA,2011-04-06,"FX SALON","2011-03-31","SVL",NA,NA,NA,"PRT",2251,"N","INDIAN RUINS","RD",NA,"TUCSON","AZ",85715,NA,"N",6,-110.845648,32.249476,NA,5.88972644320103,"HEWA(SE)"
NA,2011-04-06,"CAPITAL ALARM LLC","2011-04-01","SVL",NA,NA,NA,"LLC",2900,"E","BROADWAY","BL","113","TUCSON","AZ",85716,5202092525,"N",5,-110.9291487,32.2208963,NA,1.01072574345178,"HEWA(SE)"
NA,2011-04-06,"CAPITAL CONNECT, INC","2011-04-01","SVL",NA,NA,NA,"CRP",2900,"E","BROADWAY","BL",NA,"TUCSON","AZ",85716,5202092525,"N",5,-110.9291487,32.2208963,NA,1.01072574345178,"HEWA(SE)"
NA,2011-04-06,"BACON AND CRAEGGS LLC","2011-03-01","PLL",NA,NA,NA,"LLC",722,"N","STONE",NA,NA,"TUCSON","AZ",85705,NA,"N",36,-110.9714741,32.2310263,NA,0.0315668653167169,"COST(SE)"
NA,2012-12-19,"SANTA FE COUNTRY ORIGINALS","2013-01-01","PLL",NA,NA,NA,"SOL",4561,"N","VIA MADRE",NA,NA,"TUCSON","AZ",85749,NA,"N",-13,-110.749151,32.2909409,NA,11.5232086182894,"HEWA(SE)"
NA,2012-12-19,"GARDEN ART TUCSON","2013-01-01","PLL",NA,NA,NA,"SOL",1945,"E","MABEL","ST",NA,"TUCSON","AZ",85719,NA,"N",-13,-110.942684,32.238924,NA,0.219505352380294,"HEWA(SE)"
NA,2012-05-09,"GERINET PALLIATIVE CARE","2012-01-02","SVL",NA,NA,NA,"LLC",2100,"N","WILMOT","ROAD","208","TUCSON","AZ",85712,5203009337,"N",128,-110.8579163,32.2470857,NA,5.17297111289427,"HEWA(SE)"
NA,2011-10-26,"OTR PARKING INC","2011-10-24","PLL",NA,NA,NA,"CRP",3526,"E","WILLARD","ST",NA,"TUCSON","AZ",85716,NA,"N",2,-110.917264,32.238596,NA,1.70508819595224,"HEWA(SE)"
NA,2012-05-09,"HARRIS TACTICAL","2012-03-01","PLL",NA,NA,NA,"LLC",7941,"E","LAKESIDE","PKWY","111","TUCSON","AZ",85730,5202751217,"N",69,-110.821628,32.18989,NA,7.2981037566077,"HEWA(SE)"
NA,2011-04-06,"ARIZONA TRUE MAIDS","2011-04-15","SVL",NA,NA,NA,"SOL",2927,"N","CARDELL","CI",NA,"TUCSON","AZ",85712,NA,"N",-9,-110.904216,32.260258,NA,2.46704386712313,"HEWA(SE)"
NA,2012-12-19,"STERTZ CONSTRUCTION","2013-01-01","PLL",NA,NA,NA,"LLC",0,NA,"PO BOX 43305",NA,NA,"TUCSON","AR",857333305,5208125680,"N",-13,-110.9678577,32.2220434,NA,0.0288928785867824,"BR6A(SE)"
NA,2011-10-26,"SEAR BODY SHOP CARROCERIA","2011-11-01","PLL",NA,NA,NA,"SOL",5504,"S","PARK","AV",NA,"TUCSON","AZ",85706,NA,"N",-6,-110.9561701,32.1521422,NA,0.033992614588183,"2SOL(CR)"
NA,2011-10-26,"ICE HOLES","2011-10-29","PLL",NA,NA,NA,"CRP",3720,"E","43RD","PL",NA,"TUCSON","AZ",85713,NA,"N",-3,-110.912928,32.185674,NA,1.95963043408452,"HEWA(SE)"
NA,2012-12-26,"NOVA HOME LOANS","2013-01-01","SVL",NA,NA,NA,"CRP",6245,"E","BROADWAY","BLVD","400","TUCSON","AZ",85711,NA,"N",-6,-110.859396,32.2218842,NA,5.08791434198702,"HEWA(SE)"
NA,2011-10-26,"JEFF MARKLAND - LANDSCAPE","2011-01-01","PLL",NA,NA,NA,"SOL",765,"W","LIMBERLOST",NA,"#42","TUCSON","AZ",85705,NA,"N",298,-110.9834615,32.2822152,NA,0.0225183614928108,"MM80(NB)"
NA,2012-12-26,"BOTTOM TA TOP LANDSCAPING","2013-01-01","PLL",NA,NA,NA,"LLC",8665,"E","SPEEDWAY","BL","1124","TUCSON","AZ",85710,NA,"N",-6,-110.8074949,32.2359564,NA,8.12039064237466,"HEWA(SE)"
NA,2011-04-06,"VALHALLA LEATHER AND JEWELRY","2011-04-01","PLL",NA,NA,NA,"COT",7404,"E","CUERNAVACA","PL",NA,"TUCSON","AZ",85710,5209071724,"N",5,-110.834161,32.201122,NA,6.56445427000551,"HEWA(SE)"
NA,2011-10-26,"NEW HORIZON DISTRIBUTOR","2011-10-24","PLL",NA,NA,NA,"REC",949,NA,"CALLE ARAGON",NA,NA,"TUCSON","AZ",85756,5204619693,"N",2,-110.985347,32.1289026,NA,0.00351071536065284,"COCN(SE)"
NA,2011-04-06,"NIKI JO LENSINK","2011-05-17","PLL",NA,NA,NA,"SOL",9335,"E","ANNE","PL",NA,"TUCSON","AZ",857108070,NA,"N",-41,-110.792274,32.193616,NA,9.01414423358238,"HEWA(SE)"
NA,2012-12-26,"RTC HOLSTERS LLC","2013-01-01","PLL",NA,NA,NA,"LLC",8340,"S","LOST MOUNTAIN","RD",NA,"TUCSON","AZ",85747,NA,"N",-6,-110.770391,32.1002719,NA,10.3041956179379,"HEWA(SE)"
NA,2014-03-19,"SANYA TRADING","2014-03-15","PLL",NA,NA,NA,"SOL",7739,"E","BROADWAY","BLVD",NA,"TUCSON","AZ",857104204,5203995058,"N",4,-110.8258538,32.2225171,NA,7.04848087779313,"HEWA(SE)"
NA,2012-12-26,"PESTO & GARLIC L.L.C.","2013-01-01","PLL",NA,NA,NA,"LLC",2041,"S","CRAYCROFT","ROAD",NA,"TUCSON","AZ",85711,5207904702,"N",-6,-110.8745494,32.1978362,NA,4.20327587317187,"HEWA(SE)"
NA,2013-07-31,"CLL.CONCEPT LIGHTING LAB, LLC","2013-07-11","SVL",NA,NA,NA,"LLC",469,"S","CONVENT","AVE","Unit1","TUCSON","AZ",85701,5204255660,"N",20,-110.971525,32.214412,NA,0.0345480974286939,"COST(SE)"
NA,2011-11-02,"VILLANUEVA LANDSCAPING","2011-10-26","PLL",NA,NA,NA,"SOL",3201,"E","GREENLEE","ROAD","44","TUCSON","AZ",85716,NA,"N",7,-110.923092,32.270944,NA,1.36400527067916,"HEWA(SE)"
NA,2012-12-26,"MOON CAB","2013-02-01","SVL",NA,NA,NA,"SOL",4201,"E","MONTE VISTA","DR","E208","TUCSON","AZ",85712,NA,"N",-37,-110.9016893,32.2604977,NA,2.61466579102606,"HEWA(SE)"
NA,2011-11-02,"ON 1 ENTERTAINMENT LLC","2011-10-24","SVL",NA,NA,NA,"LLC",3255,"N","COTTONTAIL","CIR",NA,"TUCSON","AZ",85749,NA,"N",9,-110.799297,32.266621,NA,8.59659816900608,"HEWA(SE)"
NA,2011-11-02,"TUCSON PILATES SHOP","2011-10-26","PLL",NA,NA,NA,"LLC",2302,"E","5TH","ST",NA,"TUCSON","AZ",85719,NA,"N",7,-110.937922,32.228904,NA,0.497857504366661,"HEWA(SE)"
NA,2014-03-26,"FLOORS BY SOUTHERN BOYS LLC","2014-04-01","PLL",NA,NA,NA,"LLC",2632,"N","STONE","AVE","8","TUCSON","AZ",85705,NA,"N",-6,-110.971354,32.254893,NA,0.0245410114481181,"COST(SE)"
NA,2012-12-26,"EL CAMPO PROPERTIES LLLP","2013-01-01","PLL",NA,NA,NA,"LLP",0,NA,"PO BOX 26937",NA,NA,"TUCSON","AZ",857266937,NA,"N",-6,-110.9678577,32.2220434,NA,0.0288928785867824,"BR6A(SE)"
NA,2011-11-02,"LILY","2011-12-01","PLL",NA,NA,NA,"SOL",4071,"E","BIRCHBROOK","CT",NA,"TUCSON","AZ",85712,NA,"N",-29,-110.905976,32.269189,NA,2.36397878098494,"HEWA(SE)"
NA,2011-04-06,"KEVIN S LEWIS, MD","2011-04-15","SVL",NA,NA,NA,"SOL",5930,"E","PIMA","ST","120","TUCSON","AZ",85712,5207773335,"N",-9,-110.8657842,32.2429158,NA,4.71341890767894,"HEWA(SE)"
NA,2011-04-06,"PUNKY PRINTS","2011-03-16","PLL",NA,NA,NA,"GEN",918,"E","HOLAWAY DR","DR",NA,"TUCSON","AZ",85719,5204083127,"N",21,-110.9447027,32.2546522,NA,0.101512410156384,"HEWA(SE)"
NA,2013-08-07,"MCDONALD'S","2013-08-17","PLL",NA,NA,NA,"LLC",9121,"E","TANQUE VERDE","RD","105-292","TUCSON","AZ",85749,NA,"N",-10,-110.7974342,32.2591364,NA,8.7061472154812,"HEWA(SE)"
