"Accept_Date"	"Business_Name"	"Start_Date"	"License_Type"	"Activity_Code_1"	"Activity_Code_2"	"Activity_Code_3"	"NAICS_Code"	"Owner_Type"	"Street_Number"	"Street_Direction"	"Street_Name"	"Street_Suffix"	"Suite.Apt_No."	"City"	"State"	"Zip_Code"	"Phone"	"N_U_Q"	"start_to_approved"	"lon"	"lat"
"2014-01-01"	"MARIA T SPRAGUE"	"2013-07-01"	"SVL"	NA	NA	NA	NA	"SOL"	7990	"E"	"SNYDER"	"ROAD"	"9202"	"TUCSON"	"AZ"	85750	5209910061	"N"	184	-110.8209313	32.2919993
"2014-01-01"	"ROWLAND ALEXANDER, LLC"	"2014-01-01"	"SVL"	NA	NA	NA	NA	"LLC"	4380	"N"	"CAMPBELL"	"AVE"	"204"	"TUCSON"	"AZ"	85718	5205055602	"N"	0	-110.9432915	32.2861586
"2014-01-01"	"LAFONTAIN LAW, LLC"	"2014-01-01"	"SVL"	NA	NA	NA	NA	"LLC"	437	"W"	"THURBER"	"ROAD"	"1"	"Tucson"	"AZ"	85705	5203147272	"N"	0	-110.9795898	32.2734147
"2014-01-08"	"HALE PITT COOPER CONSULTING INC"	"2014-01-02"	"SVL"	99	98	NA	541613	"CRP"	10189	"E"	"CARDIFF"	"PL"	NA	"TUCSON"	"AZ"	85748	NA	"N"	6	-110.775127	32.215477
"2014-01-08"	"CUSTOM IMAGE AUTO & MOTORSPORTS"	"2014-01-02"	"PLL"	99	17	NA	999999	"SOL"	2941	"E"	"VIA BERLANGA"	NA	NA	"TUCSON"	"AZ"	85706	NA	"N"	6	-110.928746	32.151387
"2014-01-08"	"ORO SHIELD LLC"	"2014-01-02"	"PLL"	99	1	NA	485991	"LLC"	2851	"N"	"PARK"	"AV"	NA	"TUCSON"	"AZ"	85719	NA	"N"	6	-110.9567554	32.2587472
"2014-01-08"	"22ND TIRE AND WHEEL"	"2014-01-01"	"SVL"	NA	NA	NA	NA	"LLC"	2501	"E"	"22ND"	"ST"	NA	"TUCSON"	"AZ"	85713	5203253411	"N"	7	-110.934818	32.207226
"2014-01-08"	"LAW OFFICE OF BRIAN CHASE PLLC"	"2014-01-02"	"SVL"	NA	NA	NA	NA	"LLC"	131	"E"	"BROADWAY"	"BL"	NA	"TUCSON"	"AZ"	85701	NA	"N"	6	-110.9677209	32.2213873
"2014-01-08"	"BRIC MANAGEMENT LLC"	"2014-01-01"	"PLL"	NA	NA	NA	NA	"LLC"	1106	"E"	"LESTER"	"ST"	NA	"TUCSON"	"AZ"	857193545	5202615865	"N"	7	-110.955102	32.243385
"2014-01-08"	"SAPIENT SOAP & SUNDRIES"	"2014-01-02"	"PLL"	NA	NA	NA	NA	"SOL"	950	"N"	"JERRIE"	"AV"	NA	"TUCSON"	"AZ"	85711	5206312808	"N"	6	-110.899794	32.233806
"2014-01-08"	"TA ABRASIVES & INDUSTRIAL SUPP"	"2014-01-01"	"PLL"	NA	NA	NA	NA	"LLC"	3525	"S"	"PALO VERDE"	"RD"	NA	"TUCSON"	"AZ"	85713	5207913026	"N"	7	-110.917233	32.182919
"2014-01-08"	"SUNLIGHT CENTER FOR CHANGE"	"2014-01-06"	"SVL"	NA	NA	NA	NA	"LLC"	5210	"E"	"PIMA"	"ST"	"125"	"TUCSON"	"AZ"	85748	5203438495	"N"	2	-110.8817471	32.2430618
"2014-01-08"	"SAHUARO BLOSSOM LLC"	"2014-01-01"	"PLL"	99	13	NA	111110	"LLC"	8257	"E"	"BROADWAY"	"BL"	NA	"TUCSON"	"AZ"	85710	NA	"N"	7	-110.8162451	32.2214705
"2014-01-08"	"KRM ENTERPRISES"	"2014-01-01"	"PLL"	17	99	NA	423940	"SOL"	6775	"E"	"CAMINO PRINCIPAL"	NA	NA	"TUCSON"	"AZ"	85715	NA	"N"	7	-110.84744	32.250511
"2014-01-08"	"DA MOMO LLC"	"2014-01-01"	"PLL"	17	99	NA	454390	"LLC"	5270	"S"	"RENEWAL"	"LN"	NA	"TUCSON"	"AZ"	857475835	NA	"N"	7	-110.771799	32.156056
"2014-01-08"	"CRABTREE INC"	"2014-01-04"	"SVL"	99	98	NA	561720	"CRP"	1202	"W"	"PELAAR"	"ST"	NA	"TUCSON"	"AZ"	85705	NA	"N"	4	-110.990938	32.276331
"2014-01-08"	"GENERA JANET R"	"2014-01-15"	"SVL"	NA	NA	NA	NA	"SOL"	2902	"E"	"CUSHMAN"	"DR"	NA	"TUCSON"	"AZ"	85716	NA	"N"	-7	-110.929443	32.252394
"2014-01-08"	"YOUR HOUSE MATTERS"	"2014-01-03"	"SVL"	99	98	NA	561612	"SOL"	2245	"E"	"COPPER"	"ST"	NA	"TUCSON"	"AZ"	85719	5208916000	"N"	5	-110.938182	32.254328
"2014-01-08"	"CELINA M CANEZ"	"2014-01-03"	"SVL"	98	99	NA	999999	"SOL"	5601	"S"	"12TH"	"AVE"	"101"	"TUCSON"	"AZ"	85706	NA	"N"	5	-110.976253	32.149984
"2014-01-08"	"RP BILINGUAL SERVICES"	"2014-01-15"	"SVL"	NA	NA	NA	NA	"LLC"	7649	NA	"E SIERRA PARK LOOP"	NA	NA	"TUCSON"	"AZ"	857101459	5207212015	"N"	-7	-110.829257	32.22634
"2014-01-08"	"TUCSON SPEED SHOP AND AUTO."	"2014-01-06"	"PLL"	NA	NA	NA	NA	"PRT"	2050	"N"	"PANTANO"	"ROAD"	"2106"	"TUCSON"	"AZ"	85715	5202309116	"N"	2	-110.823278	32.2471356
"2014-01-08"	"BENTWORTH PRESS"	"2014-01-01"	"SVL"	99	98	NA	511130	"SOL"	333	"W"	"GLEN"	"ST"	NA	"TUCSON"	"AZ"	85703	NA	"N"	7	-110.97685	32.256887
"2014-01-08"	"KIRK ROTES SOUTHWEST IMPROVEMENTS"	"2014-01-06"	"PLL"	99	15	NA	999999	"SOL"	2116	"N"	"BELVEDERE"	"AV"	NA	"TUCSON"	"AZ"	85712	5209554998	"N"	2	-110.8969334	32.247588
"2014-01-08"	"R & K M ENTERPRISES LLC"	"2014-01-01"	"PLL"	17	99	NA	423110	"LLC"	9710	"E"	"GOLF LINKS"	"RD"	NA	"TUCSON"	"AZ"	857301409	NA	"N"	7	-110.785104	32.191034
"2014-01-08"	"RALEYS RODS & CUSTOMS LLC"	"2014-01-01"	"PLL"	99	17	NA	999999	"LLC"	8051	"E"	"LAKESIDE"	"PKWY"	"118"	"TUCSON"	"AZ"	85730	NA	"N"	7	-110.8202528	32.1898762
"2014-01-08"	"OLD PEKING RESTAURANT LLC"	"2014-01-01"	"PLL"	11	99	NA	722110	"LLC"	2522	"E"	"SPEEDWAY"	"BLVD"	NA	"TUCSON"	"AZ"	85716	NA	"N"	7	-110.9343227	32.2357608
"2014-01-08"	"KIPPER JOHANSEN CRYSTAL"	"2014-01-06"	"SVL"	99	98	NA	999999	"SOL"	2242	"W"	"PAINTED SUNSET"	"CI"	NA	"TUCSON"	"AZ"	85745	NA	"N"	2	-111.015673	32.2577659
"2014-01-08"	"RENOURISH"	"2014-01-01"	"SVL"	99	98	NA	621399	"SOL"	1522	"E"	"WATER"	"ST"	NA	"TUCSON"	"AZ"	85719	NA	"N"	7	-110.949196	32.2516729
"2014-01-08"	"NEW PUEBLO MEDICINE PC"	"2014-01-01"	"SVL"	99	98	NA	621112	"CRP"	6365	"E"	"TANQUE VERDE"	"RD"	"120"	"TUCSON"	"AZ"	857123848	NA	"N"	7	-110.8573725	32.2458215
"2014-01-08"	"MT LEMMON BREWING COMPANY"	"2014-01-07"	"PLL"	NA	NA	NA	NA	"LLC"	2730	NA	"PALO VERDE BLVD"	NA	NA	"Tucson"	"AZ"	85716	NA	"N"	1	-110.918068	32.256763
"2014-01-15"	"M & M RECICLE"	"2014-01-08"	"PLL"	17	99	NA	999999	"SOL"	1330	"W"	"DELAWARE"	"ST"	NA	"TUCSON"	"AZ"	85745	NA	"N"	7	-110.9932855	32.2345912
"2014-01-15"	"LISA'S JEWELRY & GALLERY"	"2014-01-08"	"PLL"	17	99	NA	454111	"LLC"	1248	"N"	"DORADO"	"BLVD"	NA	"TUCSON"	"AZ"	85715	NA	"N"	7	-110.853119	32.238158
"2014-01-15"	"MILTON SILVERMAN REVOCABLE TRUST"	"2014-01-01"	"PLL"	13	99	NA	531120	"TRT"	2725	"E"	"BROADWAY"	"BLVD"	NA	"TUCSON"	"AZ"	85716	NA	"N"	14	-110.9313001	32.2218339
"2014-01-15"	"NOEL'S RESTORATIVES"	"2014-01-01"	"PLL"	17	99	NA	454390	"LLC"	17	"W"	"5TH"	"ST"	NA	"TUCSON"	"AZ"	85705	5203017750	"N"	14	-110.9723567	32.228968
"2014-01-15"	"NEW STYLE BEAUTY SALON"	"2014-01-08"	"SVL"	NA	NA	NA	NA	"SOL"	1211	"N"	"JEFFERSON"	"AV"	NA	"TUCSON"	"AZ"	85713	NA	"N"	7	-110.8731374	32.2380925
"2014-01-15"	"ELY'S COMPLETE VAC & SEW LLC"	"2014-01-01"	"PLL"	17	99	NA	452990	"LLC"	930	"W"	"PRINCE"	"RD"	NA	"TUCSON"	"AZ"	85705	NA	"N"	14	-110.9879209	32.2724109
"2014-01-15"	"CUPS TO GO LLC"	"2014-01-28"	"PLL"	NA	NA	NA	NA	"LLC"	3428	"E"	"PRESIDIO"	"RD"	"2"	"TUCSON"	"AZ"	85716	NA	"N"	-13	-110.919427	32.2629189
"2014-01-15"	"MARCILS CANDY"	"2014-01-25"	"PLL"	NA	NA	NA	NA	"SOL"	5402	"S"	"6TH"	"AV"	NA	"TUCSON"	"AZ"	85706	NA	"N"	-10	-110.968362	32.154145
"2014-01-15"	"TUCSON TAMALE COMPANY TANQUE VERDE LLC"	"2014-01-13"	"PLL"	11	99	NA	722110	"LLC"	7159	"E"	"TANQUE VERDE"	"RD"	NA	"TUCSON"	"AZ"	85715	NA	"N"	2	-110.8394841	32.2522947
"2014-01-15"	"BERNARDOS MEXICAN FOOD INC"	"2014-01-01"	"PLL"	11	99	NA	722211	"CRP"	17	"N"	"STONE"	"AVE"	NA	"TUCSON"	"AZ"	85701	NA	"N"	14	-110.9713213	32.2221287
"2014-01-15"	"VETERINARY HOUSECALLS"	"2014-01-01"	"SVL"	99	98	NA	541940	"SOL"	1541	"E"	"LINDEN"	"ST"	NA	"TUCSON"	"AZ"	85719	NA	"N"	14	-110.948692	32.245036
"2014-01-15"	"MORNING STAR HOUSE CLEANING"	"2014-01-09"	"SVL"	99	98	NA	561720	"SOL"	1700	"W"	"PRINCE"	"RD"	"1093"	"TUCSON"	"AZ"	85705	NA	"N"	6	-111.001528	32.273331
"2014-01-15"	"SIMPLY ELECTRIC LLC"	"2014-01-01"	"PLL"	15	99	NA	238210	"LLC"	1773	"N"	"WRIGHTSTOWN"	"PL"	NA	"TUCSON"	"AZ"	857155552	NA	"N"	14	-110.799641	32.243674
"2014-01-15"	"SAMMY'S MOBILE AUTO REPAIR"	"2014-02-01"	"PLL"	NA	NA	NA	NA	"SOL"	14	"E"	"AVIATION"	"DR"	NA	"TUCSON"	"AZ"	85714	NA	"N"	-17	-110.967544	32.171978
"2014-01-15"	"GBP RISK SOLUTIONS"	"2013-08-01"	"SVL"	99	NA	NA	524298	"LLC"	4544	"E"	"CAMP LOWELL"	"RD"	"110"	"TUCSON"	"AZ"	85712	NA	"N"	167	-110.89554	32.26415
"2014-01-15"	"KASSANDRA HEIN"	"2013-11-01"	"SVL"	99	NA	NA	561110	"SOL"	920	"N"	"STONER"	"AVE"	NA	"TUCSON"	"AZ"	85748	NA	"N"	75	-110.783088	32.2332449
"2014-01-15"	"NEFF ECO RECYCLING"	"2014-01-09"	"PLL"	17	99	NA	999999	"SOL"	4250	"E"	"29TH"	"ST"	NA	"TUCSON"	"AZ"	85716	NA	"N"	6	-110.9019702	32.1994761
"2014-01-15"	"BIF GOLF & TRAVEL"	"2014-01-01"	"SVL"	99	98	NA	561510	"SOL"	555	"N"	"PANTANO"	"RD"	"600"	"TUCSON"	"AZ"	85710	NA	"N"	14	-110.8269249	32.2265929
"2014-01-15"	"IMPRESS HOT POT"	"2014-01-07"	"PLL"	11	99	NA	722110	"SOL"	2522	"E"	"SPEEDWAY"	"BLVD"	NA	"TUCSON"	"AZ"	85716	NA	"N"	8	-110.9343227	32.2357608
"2014-01-15"	"HESSEN IRON WORKS"	"2014-02-01"	"PLL"	NA	NA	NA	NA	"CRP"	3230	"S"	"DODGE"	"BL"	"6"	"Tucson"	"AZ"	85713	5202459105	"N"	-17	-110.9148501	32.1865508
"2014-01-15"	"BY THE NUMBERS"	"2014-01-01"	"SVL"	NA	NA	NA	NA	"SOL"	3160	"N"	"CRAYCROFT"	"RD"	NA	"TUCSON"	"AZ"	857125248	5205515446	"N"	14	-110.874187	32.265249
"2014-01-15"	"DANNY'S DOWNTOWN BARBER SHOP"	"2014-01-01"	"PLL"	13	99	17	812111	"SOL"	53	"N"	"6TH"	"AVE"	NA	"TUCSON"	"AZ"	85745	NA	"N"	14	-110.9688284	32.222838
"2014-01-15"	"APOLLO WEIGHTS ENGINEERING LLC"	"2014-01-01"	"SVL"	99	98	NA	541614	"LLC"	2525	"W"	"SUNSTAR"	"PL"	NA	"TUCSON"	"AZ"	85713	5209771047	"N"	14	-111.020793	32.205997
"2014-01-15"	"BUFFALO AMUSEMENT LLC"	"2014-01-14"	"PLL"	12	99	NA	713990	"LLC"	2910	"E"	"GINTER"	"RD"	NA	"TUCSON"	"AZ"	85706	NA	"N"	1	-110.928838	32.137234
"2014-01-15"	"LISA L. TAIZ"	"2014-01-01"	"SVL"	NA	NA	NA	NA	"SOL"	7022	"E"	"BAKER"	"ST"	NA	"TUCSON"	"AZ"	857102232	5207629395	"N"	14	-110.842696	32.228873
"2014-01-15"	"SMDSK PI, LLC"	"2014-01-01"	"PLL"	NA	NA	NA	NA	"LLC"	6007	"E"	"GRANT"	"ROAD"	NA	"TUCSON"	"AZ"	85712	5207229292	"N"	14	-110.863663	32.252772
"2014-01-15"	"SIMPLY ERRANDS"	"2014-01-13"	"SVL"	NA	NA	NA	NA	"SOL"	1435	"W"	"KILBURN"	"ST"	"2102"	"TUCSON"	"AZ"	85705	NA	"N"	2	-110.996288	32.269391
"2014-01-15"	"JDZ TREE SERVICE"	"2014-01-13"	"PLL"	15	99	17	561730	"PRT"	4930	"E"	"23RD"	"ST"	NA	"TUCSON"	"AZ"	85711	5204602422	"N"	2	-110.886765	32.205355
"2014-01-15"	"A & A"	"2014-01-13"	"SVL"	99	98	NA	561720	"SOL"	10579	"E"	"WILLOW SHADE"	"PL"	NA	"TUCSON"	"AZ"	85747	NA	"N"	2	-110.766555	32.144175
"2014-01-15"	"ENDLESS DECOR"	"2014-01-13"	"PLL"	14	99	17	453220	"SOL"	825	"W"	"CALLE ARAGON"	NA	NA	"TUCSON"	"AZ"	85756	NA	"N"	2	-110.98282	32.128779
"2014-01-15"	"NICK SARI - SARI STORE"	"2014-02-01"	"PLL"	NA	NA	NA	NA	"SOL"	9018	"S"	"CEDARBROOK"	"LN"	NA	"TUCSON"	"AZ"	85756	NA	"N"	-17	-110.8384393	32.0880762
"2014-01-15"	"PREMIER PRODUCTIONS"	"2014-01-01"	"SVL"	99	98	NA	711320	"SOL"	2325	"S"	"SAWTELLE"	"AVE"	NA	"TUCSON"	"AZ"	85713	NA	"N"	14	-110.931996	32.194934
"2014-01-15"	"MINERVA'S PET GROOMING & BOARDING LLC"	"2014-01-01"	"PLL"	17	99	NA	812910	"LLC"	919	"W"	"PRINCE"	"RD"	NA	"TUCSON"	"AZ"	85705	NA	"N"	14	-110.9870239	32.2720406
"2014-01-15"	"ROCK ON"	"2014-01-01"	"PLL"	17	99	NA	448310	"LLC"	4500	"N"	"ORACLE"	"RD"	NA	"TUCSON"	"AZ"	85705	NA	"N"	14	-110.9738677	32.2886878
"2014-01-15"	"LAWRENCE POLYGRAPH SERVICES LLC"	"2014-01-15"	"SVL"	NA	NA	NA	NA	"LLC"	615	"N"	"SWAN"	"RD"	NA	"TUCSON"	"AZ"	85711	NA	"N"	0	-110.8925594	32.2294231
"2014-01-15"	"NEW YORK XV BRIDAL AND TUXEDO"	"2014-01-01"	"PLL"	17	99	NA	448190	"PRT"	4616	"S"	"6TH"	"AVE"	NA	"TUCSON"	"AZ"	85714	NA	"N"	14	-110.968467	32.1672635
"2014-01-15"	"SONNI RAE FINCH"	"2014-01-13"	"SVL"	NA	NA	NA	NA	"SOL"	1968	"W"	"SCHAFER"	"ST"	NA	"TUCSON"	"AZ"	85705	NA	"N"	2	-111.007699	32.288108
"2014-01-15"	"REBECCA TAYLOR DELAO"	"2014-01-13"	"SVL"	99	98	NA	711510	"SOL"	822	"E"	"5TH"	"ST"	"402"	"TUCSON"	"AZ"	85719	NA	"N"	2	-110.958684	32.228764
"2014-01-15"	"CHEMAS JARDINERO"	"2014-01-13"	"PLL"	15	99	17	561730	"SOL"	1258	"S"	"CRAYCROFT"	NA	"C104"	"TUCSON"	"AZ"	85711	NA	"N"	2	-110.8751833	32.2051812
"2014-01-15"	"FARGO"	"2014-01-01"	"SVL"	99	98	NA	485310	"LLC"	8508	"E"	"20TH"	"ST"	NA	"TUCSON"	"AZ"	85710	NA	"N"	14	-110.810788	32.2091467
"2014-01-15"	"FARGO TRANSPORTATION"	"2014-01-01"	"SVL"	99	98	NA	485320	"LLC"	8508	"E"	"20TH"	"ST"	NA	"TUCSON"	"AZ"	85710	NA	"N"	14	-110.810788	32.2091467
"2014-01-15"	"CINDERELLA'S SEA, LLC"	"2014-01-01"	"PLL"	NA	NA	NA	NA	"LLC"	245	"S"	"PLUMER"	"AV"	"24"	"TUCSON"	"AZ"	85719	5204954010	"N"	14	-110.9386281	32.2190337
"2014-01-15"	"UNITED MINE SOLUTIONS INC."	"2014-01-01"	"PLL"	NA	NA	NA	NA	"CRP"	245	"S"	"PLUMER"	"AVE"	"15"	"TUCSON"	"AZ"	85719	7204124352	"N"	14	-110.9386281	32.2190337
"2014-01-22"	"UNIQUE CRAFTS BY PAT"	"2013-12-13"	"PLL"	17	NA	NA	454390	"SOL"	9855	"E"	"IRVINGTON"	"RD"	"25"	"TUCSON"	"AZ"	85730	NA	"N"	40	-110.7818549	32.1628521
"2014-01-22"	"FLING FRANK & LAURA TRUST"	"2014-01-01"	"PLL"	13	99	11	531120	"TRT"	6027	"E"	"22ND"	"ST"	NA	"TUCSON"	"AZ"	857115226	NA	"N"	21	-110.8647643	32.2073798
"2014-01-22"	"ROYAL HAIR DESIGN & BEAUTY SUPPLIES"	"2014-02-17"	"PLL"	NA	NA	NA	NA	"SOL"	2740	"N"	"BALBOA"	"AVE"	"2108"	"TUCSON"	"AZ"	85705	NA	"N"	-26	-110.9762642	32.2564962
"2014-01-22"	"HAC RENTALS LLC"	"2013-12-01"	"PLL"	13	99	NA	531120	"LLC"	5318	"S"	"NOGALES"	"HWY"	NA	"TUCSON"	"AZ"	85706	NA	"N"	52	-110.965792	32.15592
"2014-01-22"	"EAT-A-BURGER"	"2014-01-09"	"PLL"	11	99	NA	722211	"PRT"	601	"W"	"CALLE SIGLO"	NA	NA	"TUCSON"	"AZ"	85705	NA	"N"	13	-110.981581	32.281931
"2014-01-22"	"ETHERVAPES LLC"	"2014-01-01"	"PLL"	17	99	NA	453998	"LLC"	3742	"S"	"GRADY"	"PL"	NA	"TUCSON"	"AZ"	85730	NA	"N"	21	-110.827602	32.178233
"2014-01-22"	"ARIZONA O&J CONSTRUCTION"	"2014-01-15"	"PLL"	15	99	17	236118	"SOL"	327	"W"	"CALLE RAMONA"	NA	NA	"TUCSON"	"AZ"	85706	NA	"N"	7	-110.974514	32.145518
"2014-01-22"	"INTEGRATED SOLAR SOLUTIONS"	"2014-01-15"	"PLL"	NA	NA	NA	NA	"CRP"	650	"W"	"LORD"	"ST"	NA	"TUCSON"	"AZ"	85705	NA	"N"	7	-110.981591	32.233088
"2014-01-22"	"V'S DIAMOND SHOP"	"2014-01-16"	"SVL"	99	98	NA	812112	"SOL"	1560	"N"	"NAVAJO"	"ST"	NA	"TUCSON"	"AZ"	85745	NA	"N"	6	-110.9942492	32.2417656
"2014-01-22"	"DESERT GRACE MASSAGE LLC"	"2014-01-15"	"SVL"	NA	NA	NA	NA	"LLC"	1851	"S"	"AVENIDA PRADO"	NA	NA	"TUCSON"	"AZ"	85710	NA	"N"	7	-110.814455	32.199566
"2014-01-22"	"DESERT GRACE MASSAGE LLC"	"2014-01-15"	"PLL"	NA	NA	NA	NA	"LLC"	3391	"S"	"NASTAR"	"DR"	NA	"TUCSON"	"AZ"	85730	5209075072	"N"	7	-110.854787	32.182336
"2014-01-22"	"PHOTO BOOTH DEL SOL LLC"	"2014-02-01"	"PLL"	NA	NA	NA	NA	"LLC"	120	"S"	"HOUGHTON"	"RD"	"138"	"TUCSON"	"AZ"	857486731	5202228758	"N"	-10	-110.7739841	32.2192031
"2014-01-22"	"ARIZONA ANIMAL EXPERTS INC"	"2013-03-13"	"PLL"	17	NA	NA	812910	"CRP"	0	NA	"PO BOX 18350"	NA	NA	"TUCSON"	"AZ"	857318350	NA	"N"	315	-110.9678577	32.2220434
"2014-01-22"	"WITNESS FITNESS"	"2014-01-17"	"SVL"	98	99	NA	999999	"SOL"	10108	"E"	"DESERT VALLEY"	"PL"	NA	"TUCSON"	"AZ"	85747	NA	"N"	5	-110.776692	32.093177
"2014-01-22"	"ASHLEY AND TIFFANY SARI SARI GIFT SHOP"	"2014-01-16"	"PLL"	17	99	NA	453220	"SOL"	7247	"E"	"BEVERLY"	"DR"	NA	"TUCSON"	"AZ"	85710	NA	"N"	6	-110.837465	32.209004
"2014-01-22"	"LIGHTWORKS ACCUPUNCTURE PLLC"	"2014-01-17"	"SVL"	NA	NA	NA	NA	"LLC"	2362	"S"	"CAMINO SECO"	NA	NA	"TUCSON"	"AZ"	857107958	5203906767	"N"	5	-110.804712	32.194479
"2014-01-22"	"EXQUISITE BARBERSHOP"	"2014-01-16"	"PLL"	13	99	17	812111	"SOL"	1220	"E"	"KENTUCKY"	"ST"	NA	"TUCSON"	"AZ"	85714	NA	"N"	6	-110.953542	32.164032
"2014-01-22"	"MY 3 SONS LANDSCAPING"	"2014-01-16"	"SVL"	99	98	NA	561730	"PRT"	4213	"N"	"ROMERO"	"RD"	"207"	"TUCSON"	"AZ"	85705	NA	"N"	6	-111.003673	32.28405
"2014-01-22"	"RODOLFO'S TACO SHOP"	"2014-01-01"	"PLL"	11	NA	NA	722110	"SOL"	1708	"W"	"AJO"	"WAY"	NA	"TUCSON"	"AZ"	85713	NA	"N"	21	-110.9996659	32.1778788
"2014-01-22"	"ULTRA AIR CONDITIONING INC"	"2014-03-01"	"PLL"	NA	NA	NA	NA	"CRP"	6861	"E"	"POTAWATAMI"	"DR"	NA	"TUCSON"	"AZ"	85715	NA	"N"	-38	-110.846448	32.262935
"2014-01-22"	"WILDKITTEN LLC"	"2014-01-01"	"PLL"	13	99	NA	531120	"LLC"	801	"N"	"WILMOT"	"RD"	"D3"	"TUCSON"	"AZ"	85711	NA	"N"	21	-110.8585599	32.2313357
"2014-01-22"	"THE WILD TAC-O"	"2014-01-18"	"PLL"	17	NA	NA	722330	"SOL"	2333	"W"	"IRVINGTON"	"PL"	"35"	"TUCSON"	"AZ"	85746	NA	"N"	4	-111.0139888	32.1619468
"2014-01-22"	"OLD PUEBLO FITNESS"	"2014-02-18"	"PLL"	NA	NA	NA	NA	"LLC"	1775	"S"	"PANTANO"	"RD"	"160-170"	"TUCSON"	"AZ"	85710	NA	"N"	-27	-110.825928	32.201053
"2014-01-22"	"BACK 2 BASICS CHIROPRACTIC"	"2014-02-01"	"PLL"	NA	NA	NA	NA	"SOL"	4225	"E"	"FAIRMOUNT"	"ST"	"8"	"TUCSON"	"AZ"	85712	NA	"N"	-10	-110.902271	32.240303
"2014-01-22"	"PET TAXI OF TEAM TERRIER LLC"	"2014-02-01"	"SVL"	NA	NA	NA	NA	"LLC"	2210	"N"	"CHRYSLER"	"DR"	NA	"TUCON"	"AZ"	857162906	5204443540	"N"	-10	-110.914819	32.2481719
"2014-01-22"	"BPW LLC"	"2014-01-01"	"PLL"	NA	NA	NA	NA	"LLC"	6566	NA	"E HAWK"	NA	NA	"TUCSON"	"AZ"	857303252	NA	"N"	21	-110.851953	32.180052
"2014-01-22"	"SALLY CHATTIN, LMT"	"2014-04-16"	"SVL"	NA	NA	NA	NA	"SOL"	4200	NA	"E BENSON"	"HWY"	"F10"	"TUCSON"	"AZ"	85706	5204509584	"N"	-84	-110.9037895	32.1413196
"2014-01-29"	"SEGUNDA EL TESO LLC"	"2014-02-15"	"PLL"	NA	NA	NA	NA	"LLC"	9025	"E"	"33RD"	"PL"	NA	"TUCSON"	"AZ"	85710	NA	"N"	-17	-110.799565	32.195085
"2014-01-29"	"CHEYANNE D VALENTI"	"2014-01-22"	"SVL"	99	98	NA	711510	"SOL"	3201	"E"	"HOLLADAY"	"ST"	NA	"TUCSON"	"AZ"	85706	NA	"N"	7	-110.923897	32.150895
"2014-01-29"	"ECLECTIC INTERIORS"	"2014-01-01"	"PLL"	NA	NA	NA	NA	"SOL"	657	"W"	"SAINT MARYS"	NA	NA	"TUCSON"	"AZ"	85750	NA	"N"	28	-110.98082	32.2284548
"2014-01-29"	"CACTUS JARDINIERE LLC"	"2014-02-01"	"PLL"	NA	NA	NA	NA	"SOL"	6220	"E"	"RIVER"	"RD"	NA	"TUCSON"	"AZ"	85750	NA	"N"	-3	-110.859787	32.273533
"2014-01-29"	"CHAFFIN'S DINER"	"2014-02-01"	"PLL"	NA	NA	NA	NA	"LLC"	902	"E"	"BROADWAY"	"BLVD"	NA	"TUCSON"	"AZ"	85719	NA	"N"	-3	-110.9575136	32.2209516
"2014-01-29"	"COPPER COYOTE LLC"	"2014-01-24"	"PLL"	17	99	NA	339914	"LLC"	10402	"E"	"CALLE DEL ESTE"	NA	NA	"TUCSON"	"AZ"	85748	NA	"N"	5	-110.769643	32.210015
"2014-01-29"	"JAYANTI PATEL"	"2014-01-01"	"PLL"	13	NA	NA	531120	"MAR"	1285	"E"	"PRINCE"	"RD"	NA	"TUCSON"	"AZ"	85719	NA	"N"	28	-110.952696	32.2725099
"2014-01-29"	"DANIEL AND CRISTIAN CASTRO"	"2014-01-30"	"PLL"	NA	NA	NA	NA	"PRT"	1214	"N"	"PALO VERDE"	"BLVD"	NA	"TUCSON"	"AZ"	85716	NA	"N"	-1	-110.9182271	32.2383203
"2014-01-29"	"A TO Z ACCESSORIES"	"2014-01-22"	"PLL"	17	99	NA	999999	"SOL"	8380	"S"	"CAMINO SIERRA RINCON"	NA	NA	"TUCSON"	"AZ"	85747	NA	"N"	7	-110.775314	32.099629
"2014-01-29"	"INTEGRITY AQUATICS"	"2014-01-01"	"PLL"	15	NA	NA	237110	"LLC"	3555	"N"	"WENDALL"	"RD"	NA	"TUCSON"	"AZ"	85749	NA	"N"	28	-110.760129	32.271962
"2014-01-29"	"MIA'S BLING BLING"	"2014-01-23"	"PLL"	17	99	NA	999999	"SOL"	5210	"S"	"BLOOMFIELD"	"DR"	NA	"TUCSON"	"AZ"	85746	NA	"N"	6	-110.997697	32.157587
"2014-01-29"	"MIRIAM'S ESTHEFICIAN BOUTIQUE"	"2014-01-25"	"PLL"	17	99	NA	812112	"SOL"	1056	"S"	"BRIGHTON"	"AVE"	NA	"TUCSON"	"AZ"	85711	NA	"N"	4	-110.869269	32.207931
"2014-01-29"	"BOLD BOUTIQUE SALON LLC"	"2014-02-15"	"PLL"	NA	NA	NA	NA	"LLC"	4262	"N"	"1ST"	"AVE"	"130"	"TUCSON"	"AZ"	85719	NA	"N"	-17	-110.961071	32.2841467
